caseID,activity_chain,next_activity,global_timestamps,local_timestamps
196470,"[6, 6, 4]",6,"[0.6282287822878229, 0.6287822878228783, 0.6343173431734317]","[1.0, 0.0016735468035256054, 0.01673546803525605]"
196470,"[6, 6, 6]",6,"[0.6661623616236162, 0.6699261992619926, 0.670590405904059]","[0.09628472609617315, 0.011380118263974115, 0.002008256164230726]"
196470,"[6, 6, 4]",4,"[0.6718450184501845, 0.672509225092251, 0.6735055350553506]","[0.0037933727546580385, 0.002008256164230726, 0.0029008144594443825]"
196470,"[4, 4, 4]",4,"[0.6749077490774907, 0.6749077490774907, 0.9485608856088561]","[0.004239651902264867, 0.00011156978690170702, 0.8274015396630593]"
196470,"[4, 6, 6]",6,"[0.9876383763837638, 0.9904428044280443, 0.9906273062730627]","[0.11815240432890774, 0.008367734017628026, 0.0005578489345085351]"
196470,"[6, 4, 6]",end,"[0.9943542435424354, 0.9993357933579335, 1.0]","[0.011380118263974115, 0.015061921231730448, 0.002008256164230726]"
196473,"[3, 3, 5]",5,"[0.0, 0.02757188498402556, 0.4063578274760383]","[0.0, 0.07279014844804318, 1.0]"
196473,"[5, 6, 4]",4,"[0.6252076677316294, 0.8557507987220447, 0.8568690095846645]","[0.5777665317139001, 0.608721322537112, 0.0028677462887989206]"
196473,"[4, 6, 4]",4,"[0.8675718849840256, 0.8970287539936103, 0.8998722044728434]","[0.028255735492577597, 0.07785087719298246, 0.007422402159244264]"
196473,"[4, 6, 4]",4,"[0.9453354632587859, 0.9479552715654952, 0.9528753993610224]","[0.12002361673414305, 0.006916329284750338, 0.012989203778677462]"
196473,"[4, 4, 6]",6,"[0.9545686900958467, 0.9679552715654952, 0.9889776357827476]","[0.004470310391363023, 0.035256410256410256, 0.055499325236167345]"
196473,[6],end,[1.0],[0.02909919028340081]
196476,[1],end,[0],[0]
196479,"[1, 3]",end,"[0.0, 1.0]","[0.0, 1.0]"
196482,"[3, 3, 5]",5,"[0.0, 0.0005349413996012255, 0.275032825949521]","[0.0, 0.0013965593855138703, 0.7166254046848219]"
196482,"[5, 5, 5]",6,"[0.6580751835821621, 0.6859893984340806, 0.862203958566357]","[1.0, 0.0728750079349965, 0.46003935758268266]"
196482,"[6, 6, 6]",6,"[0.9342751544035404, 0.9375334338374751, 0.9378495355736031]","[0.18815463721195963, 0.008506316257220847, 0.0008252396368945597]"
196482,"[6, 6, 6]",4,"[0.9379954286825852, 0.9391382580362787, 0.9392112045907698]","[0.00038087983241287375, 0.0029835586872341774, 0.00019043991620643687]"
196482,"[4, 4, 4]",6,"[0.9395516218450615, 0.9436123133783981, 0.945119875504547]","[0.0009521995810321843, 0.010601155335491653, 0.003935758268266362]"
196482,"[6, 4, 4]",4,"[0.9679278315420902, 0.9679278315420902, 0.9680007780965812]","[0.059480733828477114, 6.347997206881229e-05, 0.00019043991620643687]"
196482,"[4, 4, 6]",6,"[0.9745173369644508, 0.9762437387540729, 0.9973739240383213]","[0.017012632514441694, 0.004507078016885673, 0.05516409572779788]"
196482,"[6, 6]",end,"[0.9996352672275446, 1.0]","[0.005903637402399543, 0.0009521995810321843]"
196485,"[1, 3, 3]",3,"[0.0, 0.06338028169014084, 0.8685446009389671]","[0.0, 0.07864077669902912, 1.0]"
196485,[3],end,[1.0],[0.16310679611650486]
196488,"[3, 5, 5]",5,"[0.0, 0.35713195257238817, 0.3572337285634319]","[0.0, 0.7032768814510472, 0.0002004208838560978]"
196488,"[5, 6]",end,"[0.49218869268739507, 1.0]","[0.26565788155125764, 1.0]"
196497,[1],end,[0],[0]
196506,"[3, 3, 3]",5,"[0.0, 0.00010906314756243865, 0.000327189442687316]","[0.0, 0.0002249971875351558, 0.0004499943750703116]"
196506,"[5, 6, 6]",end,"[0.44208746864434506, 0.5153233722325227, 1.0]","[0.9113511081111486, 0.15097311283608955, 1.0]"
196509,"[1, 3, 5]",5,"[0.0, 0.001997185783668467, 0.3422677136761836]","[0.0, 0.003130113110905599, 0.5332930212705413]"
196509,"[5, 5]",end,"[0.3619445327039172, 1.0]","[0.03080315856868464, 1.0]"
196512,"[3, 3, 3]",3,"[0.0, 0.00023547880690737833, 0.004474097331240189]","[0.0, 0.0002548853016142736, 0.004502973661852166]"
196512,"[3, 5, 5]",end,"[0.07582417582417582, 0.076138147566719, 1.0]","[0.07731520815632965, 0.0003398470688190314, 1.0]"
196515,"[3, 3, 3]",3,"[0.0, 0.030054097375275497, 0.03583116275963401]","[0.0, 0.0636717368234878, 0.012239122744959322]"
196515,"[3, 3, 3]",3,"[0.039604621652307485, 0.04194216255927336, 0.04311093301275629]","[0.007923593915811815, 0.004952246197382384, 0.002546869472939512]"
196515,"[3, 3, 3]",3,"[0.04311093301275629, 0.17124156815601416, 0.17895545314900155]","[0.0, 0.27145383799080297, 0.01634241245136187]"
196515,"[3, 3, 5]",5,"[0.1790556334735858, 0.18179389567888868, 0.1818940760034729]","[0.00021223912274495932, 0.0058012026883622215, 0.00021223912274495932]"
196515,"[5, 5, 5]",6,"[0.18229479730180992, 0.6543110933012757, 0.897715888599479]","[0.0008489564909798373, 1.0, 0.5156703218960028]"
196515,[6],end,[1.0],[0.21669614432260348]
196518,[1],end,[0],[0]
196521,"[3, 3, 3]",3,"[0.0, 0.01126869778378108, 0.0135074290859973]","[0.0, 0.05877364644487932, 0.0116764514024788]"
196521,"[3, 5, 5]",5,"[0.018147481114613038, 0.018172494872179697, 0.14401670919005452]","[0.024200913242009132, 0.0001304631441617743, 0.6563600782778864]"
196521,"[5, 5, 5]",5,"[0.3357471609385162, 0.443331332232728, 0.443368852869078]","[1.0, 0.5611219830397912, 0.00019569471624266145]"
196521,"[5, 5, 5]",5,"[0.44549502226224424, 0.6244434438941417, 0.6303591975586572]","[0.011089367253750815, 0.9333333333333333, 0.03085453359425962]"
196521,"[5, 5, 5]",5,"[0.7178698284056231, 0.7884836660163089, 0.9529491220171095]","[0.45649054142204826, 0.36829745596868885, 0.857795172863666]"
196521,[5],end,[1.0],[0.24540117416829746]
196524,"[3, 5, 5]",6,"[0.0, 0.29326948102649525, 0.5550465878923534]","[0.0, 1.0, 0.8926162584309549]"
196524,"[6, 6, 4]",4,"[0.7031388267138619, 0.7046223517776274, 0.7058195825308418]","[0.5049698260560881, 0.005058572949946752, 0.0040823571175008875]"
196524,"[4, 4, 4]",4,"[0.7120139503409505, 0.7335901306543127, 0.7336942376763312]","[0.021121760738374157, 0.0735711750088747, 0.00026624068157614486]"
196524,"[4, 6, 4]",4,"[0.7348914684295456, 0.7376242777575347, 0.7449377960543438]","[0.0040823571175008875, 0.00931842385516507, 0.0249378771742989]"
196524,"[4, 4, 4]",4,"[0.7450419030763625, 0.7450939565873718, 0.7451199833428764]","[0.0003549875754348598, 0.0001774937877174299, 8.874689385871494e-05]"
196524,"[4, 4, 6]",end,"[0.7456405184529696, 0.9974493779605434, 1.0]","[0.001774937877174299, 0.8586261980830671, 0.008697195598154064]"
196527,[1],end,[0],[0]
196530,"[3, 3, 3]",3,"[0.0, 0.020843762799799753, 0.02443908433076958]","[0.0, 0.022067503432990437, 0.0038064034305813196]"
196530,"[3, 3, 3]",end,"[0.03290401856824284, 0.05545442133527511, 1.0]","[0.008961911874533234, 0.023874340504468912, 1.0]"
196533,"[3, 3, 5]",5,"[0.0, 0.0009258544865365327, 0.4361160404289792]","[0.0, 0.002127470968885737, 1.0]"
196533,"[5, 6]",end,"[0.7575418563382456, 1.0]","[0.7385870046981651, 0.5571314599769523]"
196536,"[1, 1]",end,"[0.0, 1.0]","[0.0, 1.0]"
196539,[1],end,[0],[0]
196542,"[1, 3, 3]",5,"[0.0, 0.013093316375613494, 0.015425002853462473]","[0.0, 0.04957708217571155, 0.008890535284311909]"
196542,"[5, 5, 5]",5,"[0.27813921635767747, 0.34468196122552136, 0.3449265437231978]","[0.9946903747607582, 0.2520219793788973, 0.0009260974254491572]"
196542,"[5, 5, 5]",5,"[0.5086174566681342, 0.5328637349377945, 0.5333365944333024]","[0.6198061369389393, 0.09180712477619313, 0.0017904550225350372]"
196542,"[5, 5, 5]",5,"[0.5342007859250926, 0.7983009669161408, 0.8201340312087267]","[0.003272210903253689, 1.0, 0.0826696301784281]"
196542,"[5, 5, 5]",5,"[0.9145428753118426, 0.9146244028110682, 0.9147874578095192]","[0.3574736062233747, 0.00030869914181638574, 0.0006173982836327715]"
196542,"[5, 5, 6]",4,"[0.9553229304244322, 0.974318837743971, 0.9747264752400985]","[0.1534234734827437, 0.07192690004321788, 0.0015434957090819288]"
196542,"[4, 4, 6]",6,"[0.9768788012196514, 0.9820313391707023, 0.9996901955029431]","[0.008149657343952585, 0.01950978576279558, 0.06692597394579243]"
196542,[6],end,[1.0],[0.0011730567389022658]
196545,"[1, 3, 3]",3,"[0.0, 0.00022752093192573717, 0.21518929741536222]","[0.0, 0.0009567546880979717, 0.9039418293149637]"
196545,"[3, 3, 3]",3,"[0.4529941754641427, 0.4779987258827812, 0.67282489989079]","[1.0, 0.10505166475315729, 0.8193647148871029]"
196545,"[3, 3, 3]",3,"[0.6767382599199127, 0.7073853294503094, 0.7195804514015289]","[0.016456180635285114, 0.128779181017987, 0.05128205128205128]"
196545,"[3, 3, 3]",end,"[0.8163223516563524, 0.8506552602839461, 1.0]","[0.40681209337925756, 0.14437428243398392, 0.6280137772675086]"
196548,"[3, 3, 3]",3,"[0.0, 0.021623954162970777, 0.025651475559178193]","[0.0, 0.052048470859780725, 0.009694171956145413]"
196548,"[3, 3, 3]",3,"[0.034617505334068516, 0.05835111356171937, 0.12775393762136505]","[0.021581073283323714, 0.0571263704558569, 0.16705135603000576]"
196548,"[3, 3, 3]",3,"[0.13405892647376116, 0.16493659051135137, 0.16618320427684416]","[0.01517599538372764, 0.07432198499711483, 0.003058280438545874]"
196548,"[3, 3, 3]",3,"[0.16639896435164098, 0.1666147244264378, 0.19281758684343012]","[0.00051933064050779, 0.0004616272360069244, 0.06306982111944605]"
196548,"[3, 5, 5]",5,"[0.19519094766619519, 0.6106489583583056, 0.6777263682784743]","[0.005712637045585689, 1.0, 0.1614541257934218]"
196548,"[5, 5, 5]",6,"[0.7205667297964663, 0.8473617337520677, 0.8833936662431376]","[0.10311598384304674, 0.3051933064050779, 0.08672821696480092]"
196548,[6],end,[1.0],[0.28066935949221006]
196551,"[1, 3, 3]",end,"[0.0, 0.012127894156560088, 1.0]","[0.0, 0.012276785714285714, 1.0]"
196557,"[3, 3, 3]",3,"[0.0, 0.09627329192546584, 0.3786430960344004]","[0.0, 0.15488086087624903, 0.45426594926979247]"
196557,[3],end,[1.0],[1.0]
196560,"[3, 3, 3]",3,"[0.0, 0.14472252448313383, 0.18643453028654333]","[0.0, 0.21667119196307358, 0.06244909041542221]"
196560,"[3, 3, 3]",3,"[0.23993471164309033, 0.2410228509249184, 0.2462821907870874]","[0.08009774640238936, 0.001629106706489275, 0.007874015748031496]"
196560,"[3, 3, 3]",3,"[0.2490025389916576, 0.9169387014871236, 0.9178454842219804]","[0.0040727667662231876, 1.0, 0.0010860711376595167]"
196560,"[3, 3, 3]",end,"[0.9677185346391005, 0.9677185346391005, 1.0]","[0.07466739071409177, 0.0, 0.04833016562584849]"
196563,"[1, 3]",end,"[0.0, 1.0]","[0.0, 1.0]"
196569,"[3, 3, 3]",3,"[0.0, 0.004775655264326966, 0.0069691248334073745]","[0.0, 0.008540642534386017, 0.00392273697800288]"
196569,"[3, 5, 5]",5,"[0.0071357174589071525, 0.007219013771657041, 0.5663871612616614]","[0.00029792939073439596, 0.00014896469536719798, 1.0]"
196569,"[5, 6, 6]",6,"[0.6795868502887605, 0.7194580186583741, 0.756747001332741]","[0.20244302100402203, 0.07125477928397636, 0.06668652862604896]"
196569,"[6, 6, 6]",4,"[0.7701021768103066, 0.7998667258996002, 0.8007552199022656]","[0.02388400615720741, 0.05323005114454541, 0.001588956750583445]"
196569,"[4, 4, 4]",4,"[0.8008940470901822, 0.800977343402932, 0.8052532207907597]","[0.0002482744922786633, 0.00014896469536719798, 0.0076468543621828295]"
196569,"[4, 4, 6]",4,"[0.8157763216348289, 0.8501776988005331, 0.9569080408707241]","[0.018769551616266946, 0.061522419186652764, 0.19087342966383633]"
196569,"[4, 4, 4]",6,"[0.9599622390048868, 0.9619335850733007, 0.9987505553087517]","[0.0054620388301305925, 0.003525497790357019, 0.0658423953523015]"
196569,[6],end,[1.0],[0.0022344704305079697]
196572,[3],end,[0],[0]
196575,"[3, 3, 5]",5,"[0.0, 0.004912847432532472, 0.004957713619130942]","[0.0, 0.011577500528652992, 0.00010573059843518714]"
196575,"[5, 5, 5]",5,"[0.0052717769253202325, 0.4296161697736501, 0.5884200372389349]","[0.0006872488898287165, 1.0, 0.3742334531613449]"
196575,"[5, 5, 5]",5,"[0.6251205778764833, 0.6923974246808893, 0.9446126926441887]","[0.08654049481920068, 0.15854303235356312, 0.5943645591034046]"
196575,[5],end,[1.0],[0.13052442376823853]
196578,"[3, 3, 5]",5,"[0.0, 0.00010234367004400778, 0.00012281240405280933]","[0.0, 0.0003527336860670194, 7.054673721340387e-05]"
196578,"[5, 5, 5]",5,"[0.24253402927028964, 0.24255449800429843, 0.24257496673830722]","[0.8354850088183422, 7.054673721340387e-05, 7.054673721340387e-05]"
196578,"[5, 5, 5]",5,"[0.5326988025790604, 0.5326988025790604, 0.5327192713130693]","[1.0, 0.0, 7.054673721340387e-05]"
196578,"[5, 5, 6]",4,"[0.7368948930508648, 0.7370995803909528, 0.8277760720499437]","[0.7036331569664903, 0.0007054673721340388, 0.3125220458553792]"
196578,"[4, 4, 4]",4,"[0.8278170095179613, 0.8298434141848327, 0.8302323201309999]","[0.00014109347442680775, 0.006984126984126984, 0.0013403880070546738]"
196578,"[4, 4, 4]",4,"[0.8303141950670351, 0.8316037253095896, 0.833425442636373]","[0.0002821869488536155, 0.0044444444444444444, 0.006278659611992946]"
196578,"[4, 6, 4]",4,"[0.8351243475591035, 0.9117388189540477, 0.914072254631051]","[0.005925925925925926, 0.26398589065255734, 0.008042328042328042]"
196578,"[4, 4, 4]",end,"[0.9203152185037355, 0.9969296898986798, 1.0]","[0.02158730158730159, 0.26405643738977075, 0.010582010582010581]"
196581,"[3, 5, 5]",5,"[0.0, 0.2640994677758397, 0.5839259358647525]","[0.0, 0.8257586351559223, 1.0]"
196581,"[5, 5, 6]",4,"[0.7823471532716132, 0.8077955185831209, 0.8976922044814168]","[0.620402740875402, 0.0795692910082506, 0.28107956929100825]"
196581,"[4, 4, 6]",6,"[0.8977369292007693, 0.90037568764256, 0.9003980500022363]","[0.00013984058173682003, 0.008180674031603972, 6.992029086841001e-05]"
196581,"[6, 4, 4]",4,"[0.9007782101167315, 0.9009794713538173, 0.9044679994633034]","[0.0011886449447629703, 0.0006292826178156901, 0.010837645084603552]"
196581,"[4, 6, 4]",4,"[0.9064135247551321, 0.9941857864841898, 0.9957958763808757]","[0.006083065305551671, 0.2744371416585093, 0.005034260942525521]"
196581,"[4, 4, 4]",4,"[0.9964443848114853, 0.9966232836888949, 0.9969810814437139]","[0.0019577681443154805, 0.0005593623269472801, 0.0011187246538945602]"
196581,"[4, 4, 4]",end,"[0.9976519522339997, 0.9981215617871998, 1.0]","[0.0020976087260523003, 0.0015382463991050204, 0.005873304432946441]"
196602,"[3, 5, 5]",5,"[0.0, 7.233691642192677e-05, 0.17081639443873786]","[0.0, 0.0002507396820620831, 0.5918960934757534]"
196602,"[5, 5, 5]",6,"[0.4593104845126662, 0.6068922613966812, 0.7106957364621461]","[1.0, 0.511559099343062, 0.3598114437590893]"
196602,"[6, 6, 4]",4,"[0.8526352338652508, 0.8547619392080554, 0.8596374473748933]","[0.49200140414221954, 0.007371746652625245, 0.016899854570984404]"
196602,"[4, 4, 4]",4,"[0.8616918158012761, 0.8624007175822109, 0.9588836967057768]","[0.007171154906975578, 0.002407100947795998, 0.3344365879344065]"
196602,"[4, 4, 4]",6,"[0.977474284226212, 0.982393194542903, 0.9995515111181841]","[0.06444009828995537, 0.017050298380221655, 0.05947545258512612]"
196602,[6],end,[1.0],[0.0016047339651973321]
196605,"[3, 3, 3]",3,"[0.0, 0.007630252100840336, 0.00773109243697479]","[0.0, 0.04393264950648345, 0.0005806077027288562]"
196605,"[3, 3, 3]",3,"[0.007747899159663865, 0.00826890756302521, 0.027344537815126052]","[0.00019353590090961874, 0.0029998064640990906, 0.10983162376620863]"
196605,"[3, 5, 5]",5,"[0.07332773109243697, 0.07334453781512605, 0.16988235294117648]","[0.26475711244435846, 9.676795045480937e-05, 0.555835107412425]"
196605,"[5, 5, 5]",5,"[0.31490756302521006, 0.31499159663865545, 0.4862689075630252]","[0.83501064447455, 0.0003870718018192375, 0.986258951035417]"
196605,"[5, 5, 6]",6,"[0.6599663865546218, 0.6767731092436975, 0.8217310924369748]","[1.0, 0.09676795045480936, 0.8346235726727308]"
196605,"[6, 4, 4]",4,"[0.8251428571428572, 0.8262521008403362, 0.8461008403361344]","[0.019740661892781113, 0.006386684730017418, 0.11418618153667505]"
196605,"[4, 4, 4]",4,"[0.8461512605042016, 0.8500168067226891, 0.8548067226890756]","[0.0003870718018192375, 0.022256628604606154, 0.02748209792916586]"
196605,"[4, 4, 4]",4,"[0.9179495798319328, 0.9661680672268907, 0.9734621848739495]","[0.36355718985871877, 0.2776272498548481, 0.04199729049738726]"
196605,"[4, 4, 4]",6,"[0.9920336134453781, 0.9957310924369748, 0.997563025210084]","[0.10702535320301916, 0.02128894910005806, 0.01064447455002903]"
196605,"[6, 4, 6]",end,"[0.9999495798319328, 0.9999663865546219, 1.0]","[0.01364428101412812, 9.676795045480937e-05, 0.00019353590090961874]"
196611,"[3, 3, 3]",end,"[0.0, 0.9515151515151515, 1.0]","[0.0, 1.0, 0.04777070063694268]"
196614,"[1, 3, 5]",5,"[0.0, 0.005796816663391629, 0.00582956704002096]","[0.0, 0.011270296084049666, 6.367398917542184e-05]"
196614,"[5, 5, 5]",5,"[0.00582956704002096, 0.005862317416650291, 0.005960568546538285]","[6.367398917542184e-05, 6.367398917542184e-05, 0.00012734797835084368]"
196614,"[5, 5, 5]",6,"[0.005993318923167616, 0.5203379838868147, 0.8481037531931617]","[0.00012734797835084368, 1.0, 0.6372492836676218]"
196614,[6],end,[1.0],[0.2953199617956065]
196617,[1],end,[0],[0]
196620,"[1, 3, 3]",3,"[0.0, 0.11757719714964371, 0.3319477434679335]","[0.0, 0.17647058823529413, 0.32174688057041]"
196620,"[3, 3]",end,"[0.9982185273159145, 1.0]","[1.0, 0.0017825311942959]"
196623,"[1, 3, 3]",3,"[0.0, 0.005685551841375961, 0.014428159195451559]","[0.0, 0.013021003729634235, 0.020087679120591506]"
196623,"[3, 3, 3]",3,"[0.01699951429959144, 0.01722807919773721, 0.017428073483614755]","[0.00582346397958516, 0.0005888896159131061, 0.00039259307727540407]"
196623,"[3, 3, 5]",5,"[0.017428073483614755, 0.01791377389217451, 0.01794234450444273]","[6.543217954590067e-05, 0.0010469148727344107, 6.543217954590067e-05]"
196623,"[5, 5, 5]",6,"[0.01794234450444273, 0.018113768178052055, 0.4547584354732722]","[0.0, 0.00039259307727540407, 1.0]"
196623,"[6, 4, 4]",4,"[0.5842404502728493, 0.5844118739464587, 0.5869546584383303]","[0.2965386377020219, 0.00039259307727540407, 0.00582346397958516]"
196623,"[4, 4, 4]",4,"[0.587811776806377, 0.5880974829290592, 0.5885831833376189]","[0.0019629653863770203, 0.0007197539750049074, 0.0010469148727344107]"
196623,"[4, 4, 4]",4,"[0.5888403188480329, 0.589497442930202, 0.5895260135424703]","[0.0006543217954590067, 0.0014395079500098148, 6.543217954590067e-05]"
196623,"[4, 4, 4]",4,"[0.7934916145252993, 0.7975486414673867, 0.8276620667980915]","[0.4671857619577308, 0.009225937315971995, 0.06896551724137931]"
196623,"[4, 6]",end,"[0.9960286848947173, 1.0]","[0.38559183406399267, 0.009095072956880194]"
196639,"[3, 3, 5]",6,"[0.0, 0.006741834243868418, 0.5025572474718122]","[0.0, 0.01359746805767202, 1.0]"
196639,"[6, 4, 4]",6,"[0.9975589910496339, 0.9981401836568639, 0.999709403696385]","[0.9982417067166803, 0.0011721955222131052, 0.0032821474621966946]"
196639,[6],end,[1.0],[0.0005860977611065526]
196642,"[1, 3]",end,"[0.0, 1.0]","[0.0, 1.0]"
196645,"[3, 3, 3]",3,"[0.0, 0.005761590452221537, 0.02489830159710021]","[0.0, 0.025552825552825554, 0.08494208494208494]"
196645,"[3, 5, 5]",5,"[0.06975639868939645, 0.06977222723459486, 0.2952498535859569]","[0.19894699894699894, 7.02000702000702e-05, 1.0]"
196645,"[5, 5, 5]",5,"[0.29531316776675054, 0.43612390585181315, 0.61832628963072]","[0.0002106002106002106, 0.6244998244998246, 0.8080730080730081]"
196645,"[5, 5, 5]",5,"[0.7779571679566931, 0.8039792962628804, 0.8039951248080789]","[0.7079677079677079, 0.1154089154089154, 0.0001404001404001404]"
196645,[5],end,[1.0],[0.8692874692874692]
196648,"[3, 3, 3]",3,"[0.0, 0.007278634570349585, 0.032173674550095996]","[0.0, 0.02633587786259542, 0.0900763358778626]"
196648,"[3, 5, 5]",5,"[0.09278676765332602, 0.09280786514483427, 0.09291335260237557]","[0.21931297709923664, 7.633587786259542e-05, 0.0003816793893129771]"
196648,"[5, 5, 5]",5,"[0.36929049136057723, 0.3693115888520855, 0.36933268634359373]","[1.0, 7.633587786259542e-05, 7.633587786259542e-05]"
196648,"[5, 5, 6]",4,"[0.5794847992573683, 0.7602903014831537, 0.8239203358720648]","[0.760381679389313, 0.6541221374045801, 0.23022900763358778]"
196648,"[4, 4, 6]",end,"[0.8250806979050191, 0.8253338678031182, 1.0]","[0.004198473282442748, 0.000916030534351145, 0.6319083969465649]"
196651,"[3, 5, 5]",5,"[0.0, 0.0, 0.5393680928142339]","[0.0, 0.0, 1.0]"
196651,"[5, 5, 5]",end,"[0.6742330444352731, 0.6746916127848855, 1.0]","[0.2500637700875776, 0.0008502678343678258, 0.6031800017005357]"
196654,"[3, 5, 5]",5,"[0.0, 5.025378159706518e-05, 0.00015076134479119553]","[0.0, 8.511362669163333e-05, 0.00017022725338326666]"
196654,"[5, 5, 6]",end,"[0.59058244132871, 0.7142569978390874, 1.0]","[1.0, 0.20946463528810963, 0.4839560813686271]"
196660,"[3, 3, 5]",5,"[0.0, 0.00039743653435342043, 0.9392418898107209]","[0.0, 0.0004233252195999577, 1.0]"
